fighter,height
Amanda Nunes,68.00003672
Felicia Spencer,66.00003564
Megan Anderson,72.00003888
Cristiane Justino,68.00003672
Cat Zingano,66.00003564
Pannie Kianzad,67.00003618000001
Julija Stoliarenko,67.00003618000001
Holly Holm,68.00003672
Zarah Fairn,68.00003672
Norma Dumont,67.00003618000001
Macy Chiasson,71.00003834
Leah Letson,67.00003618000001
Yana Kunitskaya,66.00003564
Tonya Evinger,67.00003618000001
Germaine de Randamie,69.00003726
